NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BEIRA MAR LTDA; 03.577.874/0001-02;AVENIDA AFRANIO PEIXOTO;5444;ALTO DO LUSO;PLATAFORMA;40717-140;ETANOL;5,29;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTO DE COMBUSTIVEIS BEIRA MAR LTDA; 03.577.874/0001-02;AVENIDA AFRANIO PEIXOTO;5444;ALTO DO LUSO;PLATAFORMA;40717-140;DIESEL S10;5,43;R$ / litro;BRANCA
NE;BA;SALVADOR;WHL COMERCIAL LTDA.; 03.266.429/0001-13;LARGO LAPINHA;48;POSTO BR;LAPINHA;40325-220;GASOLINA;6,55;R$ / litro;VIBRA ENERGIA
NE;BA;SALVADOR;WHL COMERCIAL LTDA.; 03.266.429/0001-13;LARGO LAPINHA;48;POSTO BR;LAPINHA;40325-220;ETANOL;5,33;R$ / litro;VIBRA ENERGIA
NE;BA;SALVADOR;WHL COMERCIAL LTDA.; 03.266.429/0001-13;LARGO LAPINHA;48;POSTO BR;LAPINHA;40325-220;GASOLINA ADITIVADA;6,65;R$ / litro;VIBRA ENERGIA
SE;ES;SERRA;MAKRO ATACADISTA S.A; 47.427.653/0067-41;RODOVIA BR 101 NORTE;S/N;KM 265+200M;CARAPINA;29176-798;GASOLINA;6,52;R$ / litro;VIBRA ENERGIA
SE;ES;SERRA;MAKRO ATACADISTA S.A; 47.427.653/0067-41;RODOVIA BR 101 NORTE;S/N;KM 265+200M;CARAPINA;29176-798;ETANOL;5,69;R$ / litro;VIBRA ENERGIA
SE;ES;SERRA;MAKRO ATACADISTA S.A; 47.427.653/0067-41;RODOVIA BR 101 NORTE;S/N;KM 265+200M;CARAPINA;29176-798;GASOLINA ADITIVADA;6,59;R$ / litro;VIBRA ENERGIA
SE;ES;SERRA;MAKRO ATACADISTA S.A; 47.427.653/0067-41;RODOVIA BR 101 NORTE;S/N;KM 265+200M;CARAPINA;29176-798;DIESEL S10;4,99;R$ / litro;VIBRA ENERGIA
N;TO;ARAGUAINA;AUTO POSTO IPANEMA LTDA; 33.567.231/0002-11;AVENIDA CASTELO BRANCO;316;QD. 59, LT. 01;SAO JOAO;77805-110;GASOLINA;6,89;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;AUTO POSTO IPANEMA LTDA; 33.567.231/0002-11;AVENIDA CASTELO BRANCO;316;QD. 59, LT. 01;SAO JOAO;77805-110;ETANOL;5,89;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;AUTO POSTO IPANEMA LTDA; 33.567.231/0002-11;AVENIDA CASTELO BRANCO;316;QD. 59, LT. 01;SAO JOAO;77805-110;GASOLINA ADITIVADA;6,99;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;AUTO POSTO IPANEMA LTDA; 33.567.231/0002-11;AVENIDA CASTELO BRANCO;316;QD. 59, LT. 01;SAO JOAO;77805-110;DIESEL S10;5,19;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;CASA;SETOR RODOVIARIO;77818-010;GASOLINA;6,94;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;CASA;SETOR RODOVIARIO;77818-010;ETANOL;5,95;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;CASA;SETOR RODOVIARIO;77818-010;DIESEL;5,23;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;CASA;SETOR RODOVIARIO;77818-010;GASOLINA ADITIVADA;6,96;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;BEATRIZ TEIXEIRA LACERDA CAMPOS; 02.991.502/0001-57;AVENIDA SANTOS DUMONT;535;CASA;SETOR RODOVIARIO;77818-010;DIESEL S10;5,23;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO DO TURISTA LTDA - ME; 02.279.387/0001-92;RUA PEDRO BRANCO DE SOUZA;7;QD. 11 LT. 06;CENTRO;75690-000;GASOLINA;6,97;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO DO TURISTA LTDA - ME; 02.279.387/0001-92;RUA PEDRO BRANCO DE SOUZA;7;QD. 11 LT. 06;CENTRO;75690-000;ETANOL;5,07;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO DO TURISTA LTDA - ME; 02.279.387/0001-92;RUA PEDRO BRANCO DE SOUZA;7;QD. 11 LT. 06;CENTRO;75690-000;GASOLINA ADITIVADA;6,97;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;AUTO POSTO ARAUJO CUNHA LTDA; 37.350.733/0001-66;AVENIDA BRASILIA;460;LOTE  03                  QUADRA32;PARQUE BANDEIRANTES;75906-270;GASOLINA;6,99;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;AUTO POSTO ARAUJO CUNHA LTDA; 37.350.733/0001-66;AVENIDA BRASILIA;460;LOTE  03                  QUADRA32;PARQUE BANDEIRANTES;75906-270;ETANOL;5,09;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;AUTO POSTO ARAUJO CUNHA LTDA; 37.350.733/0001-66;AVENIDA BRASILIA;460;LOTE  03                  QUADRA32;PARQUE BANDEIRANTES;75906-270;DIESEL;5,65;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;AUTO POSTO ARAUJO CUNHA LTDA; 37.350.733/0001-66;AVENIDA BRASILIA;460;LOTE  03                  QUADRA32;PARQUE BANDEIRANTES;75906-270;GASOLINA ADITIVADA;7,09;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;AUTO POSTO ARAUJO CUNHA LTDA; 37.350.733/0001-66;AVENIDA BRASILIA;460;LOTE  03                  QUADRA32;PARQUE BANDEIRANTES;75906-270;DIESEL S10;5,65;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;POSTO MORADA DO SOL LTDA; 01.477.306/0001-04;AVENIDA PRESIDENTE VARGAS;S/N;QUADRA07                  LOTE  01/07 E 10 AO 14;ODILIA;75908-844;GASOLINA;6,67;R$ / litro;BRANCA
CO;GO;RIO VERDE;POSTO MORADA DO SOL LTDA; 01.477.306/0001-04;AVENIDA PRESIDENTE VARGAS;S/N;QUADRA07                  LOTE  01/07 E 10 AO 14;ODILIA;75908-844;ETANOL;4,79;R$ / litro;BRANCA
CO;GO;RIO VERDE;POSTO MORADA DO SOL LTDA; 01.477.306/0001-04;AVENIDA PRESIDENTE VARGAS;S/N;QUADRA07                  LOTE  01/07 E 10 AO 14;ODILIA;75908-844;DIESEL;5,38;R$ / litro;BRANCA
CO;GO;TRINDADE;GASOX COMÉRCIO DE COMB. E DERIV. DE PETRÓLEO LTDA; 05.408.311/0001-08;AVENIDA SANTA MARIA;270;QD. 05 - LOTE 3/4;SETOR SUL;75380-000;GASOLINA;6,69;R$ / litro;BRANCA
CO;GO;TRINDADE;GASOX COMÉRCIO DE COMB. E DERIV. DE PETRÓLEO LTDA; 05.408.311/0001-08;AVENIDA SANTA MARIA;270;QD. 05 - LOTE 3/4;SETOR SUL;75380-000;ETANOL;4,79;R$ / litro;BRANCA
CO;GO;TRINDADE;GASOX COMÉRCIO DE COMB. E DERIV. DE PETRÓLEO LTDA; 05.408.311/0001-08;AVENIDA SANTA MARIA;270;QD. 05 - LOTE 3/4;SETOR SUL;75380-000;DIESEL;5,29;R$ / litro;BRANCA
CO;GO;TRINDADE;AUTO POSTO TRINDADE EIRELI; 37.027.224/0001-05;AVENIDA RAIMUNDO DE AQUINO;350;QUADRA14                  LOTE  01;VILA JOAO BRAZ;75388-412;GASOLINA;6,69;R$ / litro;ALESAT
CO;GO;TRINDADE;AUTO POSTO TRINDADE EIRELI; 37.027.224/0001-05;AVENIDA RAIMUNDO DE AQUINO;350;QUADRA14                  LOTE  01;VILA JOAO BRAZ;75388-412;ETANOL;4,79;R$ / litro;ALESAT
CO;GO;TRINDADE;AUTO POSTO TRINDADE EIRELI; 37.027.224/0001-05;AVENIDA RAIMUNDO DE AQUINO;350;QUADRA14                  LOTE  01;VILA JOAO BRAZ;75388-412;DIESEL;5,36;R$ / litro;ALESAT
SE;MG;DIVINOPOLIS;POSTO ABRIL DIVINOPOLIS LTDA.; 05.731.164/0001-02;RODOVIA MG-050;S/N;": L-B-350-PROX. KM.85;";JARDIM DAS MANSOES;35500-423;GASOLINA;6,99;R$ / litro;VIBRA ENERGIA
SE;MG;DIVINOPOLIS;POSTO ABRIL DIVINOPOLIS LTDA.; 05.731.164/0001-02;RODOVIA MG-050;S/N;": L-B-350-PROX. KM.85;";JARDIM DAS MANSOES;35500-423;ETANOL;5,29;R$ / litro;VIBRA ENERGIA
SE;MG;DIVINOPOLIS;POSTO ABRIL DIVINOPOLIS LTDA.; 05.731.164/0001-02;RODOVIA MG-050;S/N;": L-B-350-PROX. KM.85;";JARDIM DAS MANSOES;35500-423;DIESEL;5,29;R$ / litro;VIBRA ENERGIA
SE;MG;DIVINOPOLIS;POSTO ABRIL DIVINOPOLIS LTDA.; 05.731.164/0001-02;RODOVIA MG-050;S/N;": L-B-350-PROX. KM.85;";JARDIM DAS MANSOES;35500-423;DIESEL S10;5,35;R$ / litro;VIBRA ENERGIA
SE;MG;MONTES CLAROS;PRODUCAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 04.246.589/0001-63;AVENIDA GOV MAGALHAES PINTO;5657;A SALA 01;JARAGUA;39401-708;GASOLINA;6,99;R$ / litro;VIBRA ENERGIA
SE;MG;MONTES CLAROS;PRODUCAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 04.246.589/0001-63;AVENIDA GOV MAGALHAES PINTO;5657;A SALA 01;JARAGUA;39401-708;ETANOL;4,99;R$ / litro;VIBRA ENERGIA
SE;MG;MONTES CLAROS;PRODUCAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 04.246.589/0001-63;AVENIDA GOV MAGALHAES PINTO;5657;A SALA 01;JARAGUA;39401-708;DIESEL;5,39;R$ / litro;VIBRA ENERGIA
